ref_date,napcs_group,napcs_group_name,product,uom,value,vector,coordinate,status,terminated
2015-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",87.0,v1230996167,1.161,,
2015-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",87.0,v1230996167,1.161,,
2015-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.6,v1230996167,1.161,,
2016-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",79.9,v1230996167,1.161,,
2016-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",79.2,v1230996167,1.161,,
2016-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",79.1,v1230996167,1.161,,
2016-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",77.9,v1230996167,1.161,,
2016-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",80.1,v1230996167,1.161,,
2016-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",82.7,v1230996167,1.161,,
2016-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",84.7,v1230996167,1.161,,
2016-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",85.8,v1230996167,1.161,,
2016-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.9,v1230996167,1.161,,
2016-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.6,v1230996167,1.161,,
2016-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.1,v1230996167,1.161,,
2016-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",82.6,v1230996167,1.161,,
2017-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",84.2,v1230996167,1.161,,
2017-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",87.2,v1230996167,1.161,,
2017-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",89.0,v1230996167,1.161,,
2017-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",85.4,v1230996167,1.161,,
2017-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",90.1,v1230996167,1.161,,
2017-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",88.7,v1230996167,1.161,,
2017-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",87.4,v1230996167,1.161,,
2017-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.3,v1230996167,1.161,,
2017-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.8,v1230996167,1.161,,
2017-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.6,v1230996167,1.161,,
2017-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",83.7,v1230996167,1.161,,
2017-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",84.1,v1230996167,1.161,,
2018-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",85.3,v1230996167,1.161,,
2018-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",84.8,v1230996167,1.161,,
2018-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",89.5,v1230996167,1.161,,
2018-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",91.6,v1230996167,1.161,,
2018-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",95.4,v1230996167,1.161,,
2018-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",98.0,v1230996167,1.161,,
2018-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",99.4,v1230996167,1.161,,
2018-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",99.5,v1230996167,1.161,,
2018-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",100.6,v1230996167,1.161,,
2018-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",100.8,v1230996167,1.161,,
2018-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",101.0,v1230996167,1.161,,
2018-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",101.8,v1230996167,1.161,,
2019-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",102.4,v1230996167,1.161,,
2019-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",102.0,v1230996167,1.161,,
2019-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",101.2,v1230996167,1.161,,
2019-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",101.3,v1230996167,1.161,,
2019-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",100.5,v1230996167,1.161,,
2019-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",99.8,v1230996167,1.161,,
2019-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",98.3,v1230996167,1.161,,
2019-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",98.2,v1230996167,1.161,,
2019-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",99.4,v1230996167,1.161,,
2019-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",96.8,v1230996167,1.161,,
2019-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",95.4,v1230996167,1.161,,
2019-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",95.1,v1230996167,1.161,,
2020-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",100.0,v1230996167,1.161,,
2020-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",103.5,v1230996167,1.161,,
2020-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",106.7,v1230996167,1.161,,
2020-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",109.2,v1230996167,1.161,,
2020-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",104.9,v1230996167,1.161,,
2020-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",101.7,v1230996167,1.161,,
2020-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",101.0,v1230996167,1.161,,
2020-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",96.5,v1230996167,1.161,,
2020-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",97.1,v1230996167,1.161,,
2020-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",102.1,v1230996167,1.161,,
2020-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",105.3,v1230996167,1.161,,
2020-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",110.5,v1230996167,1.161,,
2021-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",122.1,v1230996167,1.161,,
2021-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",132.1,v1230996167,1.161,,
2021-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",148.2,v1230996167,1.161,,
2021-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",160.7,v1230996167,1.161,,
2021-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",177.1,v1230996167,1.161,,
2021-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",194.3,v1230996167,1.161,,
2021-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",213.9,v1230996167,1.161,,
2021-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",240.6,v1230996167,1.161,,
2021-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",258.7,v1230996167,1.161,,
2021-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",263.7,v1230996167,1.161,,
2021-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",246.9,v1230996167,1.161,,
2021-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",239.6,v1230996167,1.161,,
2022-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",220.1,v1230996167,1.161,,
2022-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",213.4,v1230996167,1.161,,
2022-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",188.9,v1230996167,1.161,,
2022-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",189.8,v1230996167,1.161,,
2022-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",213.6,v1230996167,1.161,,
2022-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",220.7,v1230996167,1.161,,
2022-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",193.6,v1230996167,1.161,,
2022-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",170.8,v1230996167,1.161,,
2022-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",164.5,v1230996167,1.161,,
2022-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",158.2,v1230996167,1.161,,
2022-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",153.4,v1230996167,1.161,,
2022-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",146.7,v1230996167,1.161,,
2023-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",145.1,v1230996167,1.161,,
2023-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",152.3,v1230996167,1.161,,
2023-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",165.6,v1230996167,1.161,,
2023-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",174.8,v1230996167,1.161,,
2023-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",183.4,v1230996167,1.161,,
2023-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",186.3,v1230996167,1.161,,
2023-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",172.5,v1230996167,1.161,,
2023-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",164.8,v1230996167,1.161,,
2023-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",157.6,v1230996167,1.161,,
2023-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",149.8,v1230996167,1.161,,
2023-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",148.2,v1230996167,1.161,,
2023-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",151.2,v1230996167,1.161,,
2024-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",162.8,v1230996167,1.161,,
2024-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",170.7,v1230996167,1.161,,
2024-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",169.3,v1230996167,1.161,,
2024-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",162.1,v1230996167,1.161,,
2024-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",160.4,v1230996167,1.161,,
2024-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",159.2,v1230996167,1.161,,
2024-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",153.1,v1230996167,1.161,,
2024-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",144.4,v1230996167,1.161,,
2024-09,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",143.9,v1230996167,1.161,,
2024-10,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",143.2,v1230996167,1.161,,
2024-11,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",140.9,v1230996167,1.161,,
2024-12,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",140.8,v1230996167,1.161,,
2025-01,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",140.5,v1230996167,1.161,,
2025-02,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",141.4,v1230996167,1.161,,
2025-03,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",141.5,v1230996167,1.161,,
2025-04,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",148.6,v1230996167,1.161,,
2025-05,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",148.6,v1230996167,1.161,,
2025-06,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",142.0,v1230996167,1.161,,
2025-07,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",137.6,v1230996167,1.161,,
2025-08,P61,Primary ferrous metal products,Hot-rolled iron or steel products [31211],"Index, 202001=100",134.1,v1230996167,1.161,,
